index_right,Unnamed: 0,id,created_at,text,coordinates,place,user,long,lat,points
27534,2171094,349513360406102016,Tue Jun 25 13:04:13 +0000 2013,Israel bombed Palestine 2 days ago.Where were you CNN?Were you sleeping?Why didnt show that bombardment . But now turkey #stoplyingCNN,"{u'type': u'Point', u'coordinates': [28.94486837, 41.05021541]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 363942630, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/949048329735942145/tQi30zkd_normal.jpg', u'profile_sidebar_fill_color': u'EFEFEF', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 306, u'protected': False, u'id_str': u'363942630', u'default_profile_image': False, u'listed_count': 1, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 4174, u'description': u'Hola \u270b\U0001f3fd\u270b\U0001f3fb', u'friends_count': 116, u'profile_link_color': u'330DB3', u'profile_image_url': u'http://pbs.twimg.com/profile_images/949048329735942145/tQi30zkd_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme11/bg.gif', u'profile_background_color': u'FF6699', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/363942630/1477886276', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme11/bg.gif', u'name': u'Merve G\xfc\xe7l\xfc', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 764, u'screen_name': u'mrvgcluuu', u'url': None, u'created_at': u'Sun Aug 28 23:27:00 +0000 2011', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'EEEEEE', u'translator_type': u'none', u'following': False}",28.94486837,41.05021541,POINT (28.94486837 41.05021541)
27592,2174841,349525344023367680,Tue Jun 25 13:51:50 +0000 2013,I'm at Baspinar &amp; Partners (Istanbul) http://t.co/SvsGmMBKHN,"{u'type': u'Point', u'coordinates': [28.97715525, 41.03262124]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 120433102, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/655876172610433026/N4jgpHqx_normal.jpg', u'profile_sidebar_fill_color': u'EFEFEF', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/QsmiL39xDW', u'indices': [0, 23], u'expanded_url': u'http://www.eyuboglubuyukatak.av.tr', u'display_url': u'eyuboglubuyukatak.av.tr'}]}, u'description': {u'urls': []}}, u'followers_count': 296, u'protected': False, u'id_str': u'120433102', u'default_profile_image': False, u'listed_count': 4, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 11672, u'description': u'Avukat, Be\u015fikta\u015f sever, elektronik m\xfczik sever, kafas\u0131 bast\u0131\u011f\u0131nca bilim sever.\nInstagram: m_eyuboglu', u'friends_count': 661, u'profile_link_color': u'009999', u'profile_image_url': u'http://pbs.twimg.com/profile_images/655876172610433026/N4jgpHqx_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme14/bg.gif', u'profile_background_color': u'131516', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/120433102/1525729857', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme14/bg.gif', u'name': u'Mahmut Ey\xfcbo\u011flu', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 4273, u'screen_name': u'mahmut_eyuboglu', u'url': u'https://t.co/QsmiL39xDW', u'created_at': u'Sat Mar 06 12:17:06 +0000 2010', u'contributors_enabled': False, u'location': u'\u0130stanbul', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.97715525,41.03262124,POINT (28.97715525 41.03262124)
27593,2174866,349525488944959488,Tue Jun 25 13:52:25 +0000 2013,I'm at Taksim w/ @wafflesarhosu http://t.co/UWxbBseRzE,"{u'type': u'Point', u'coordinates': [28.98360729, 41.03644159]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': False, u'time_zone': None, u'id': 311570584, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/1008082854113435648/a2XEusCa_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': [{u'url': u'https://t.co/7gYIrh8u64', u'indices': [0, 23], u'expanded_url': u'https://Instagram.com/ugurrdurmuss/', u'display_url': u'Instagram.com/ugurrdurmuss/'}]}}, u'followers_count': 261, u'protected': False, u'id_str': u'311570584', u'default_profile_image': False, u'listed_count': 0, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 7727, u'description': u'https://t.co/7gYIrh8u64', u'friends_count': 55, u'profile_link_color': u'FF3300', u'profile_image_url': u'http://pbs.twimg.com/profile_images/1008082854113435648/a2XEusCa_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'709397', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/311570584/1358446715', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'U\u011fur Durmu\u015f', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 403, u'screen_name': u'ugurdurmuss', u'url': None, u'created_at': u'Sun Jun 05 17:37:33 +0000 2011', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'regular', u'following': False}",28.98360729,41.03644159,POINT (28.98360729 41.03644159)
27597,2174958,349525895561740288,Tue Jun 25 13:54:02 +0000 2013,"I'm at J'adore Chocolatier &amp; Caf (stanbul, Turkey) w/ 4 others http://t.co/Fznfcj2nG5","{u'type': u'Point', u'coordinates': [28.97622585, 41.03265411]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'time_zone': None, u'id': 460096425, u'default_profile': False, u'verified': False, u'profile_text_color': u'0C3E53', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/952641333881200640/SuklfZKU_normal.jpg', u'profile_sidebar_fill_color': u'FFF7CC', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 288, u'protected': False, u'id_str': u'460096425', u'default_profile_image': False, u'listed_count': 0, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 3991, u'description': u'Look at the stars, look how they shine for you \U0001f4ab', u'friends_count': 160, u'profile_link_color': u'0DE3C7', u'profile_image_url': u'http://pbs.twimg.com/profile_images/952641333881200640/SuklfZKU_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme12/bg.gif', u'profile_background_color': u'0FA9C4', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/460096425/1471810322', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme12/bg.gif', u'name': u'Boncuk', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 1720, u'screen_name': u'glcnbnck', u'url': None, u'created_at': u'Tue Jan 10 11:31:08 +0000 2012', u'contributors_enabled': False, u'location': u'\u0130stanbul', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.97622585,41.03265411,POINT (28.97622585 41.03265411)
27603,2176011,349527592925290496,Tue Jun 25 14:00:46 +0000 2013,I'm at Taksim w/ @aycakaraoglu http://t.co/1vtC26ryQh,"{u'type': u'Point', u'coordinates': [28.98360729, 41.03644159]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 759272569, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/598751310356357120/jKK-fpJn_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 132, u'protected': False, u'id_str': u'759272569', u'default_profile_image': False, u'listed_count': 0, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 1934, u'description': u'Beykent \xdcniversitesi ( A\u015f\xe7\u0131l\u0131k )', u'friends_count': 141, u'profile_link_color': u'0084B4', u'profile_image_url': u'http://pbs.twimg.com/profile_images/598751310356357120/jKK-fpJn_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/759272569/1372024021', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'Ebrar \xdcnl\xfc', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 187, u'screen_name': u'ebrar_nl', u'url': None, u'created_at': u'Wed Aug 15 12:35:32 +0000 2012', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': False}",28.98360729,41.03644159,POINT (28.98360729 41.03644159)
27611,2176847,349530139014619136,Tue Jun 25 14:10:53 +0000 2013,I'm at Altin Balik (Istanbul) http://t.co/clkianHuz7,"{u'type': u'Point', u'coordinates': [28.978735, 41.034092]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 552269247, u'default_profile': True, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/1023509050783354881/BdMzei-3_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 975, u'protected': False, u'id_str': u'552269247', u'default_profile_image': False, u'listed_count': 0, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 31366, u'description': u'', u'friends_count': 1725, u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/1023509050783354881/BdMzei-3_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/552269247/1423605037', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'Norayr1905 diamond', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 6186, u'screen_name': u'norayrsen1', u'url': None, u'created_at': u'Thu Apr 12 21:34:48 +0000 2012', u'contributors_enabled': False, u'location': u'Mucevfer tasarim', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'regular', u'following': False}",28.978734999999997,41.034092,POINT (28.978735 41.034092)
27662,2179859,349541583105966081,Tue Jun 25 14:56:22 +0000 2013,"I'm at Txm peoples (istanbul, taksim) http://t.co/QVz8jq9TAT","{u'type': u'Point', u'coordinates': [28.98476716, 41.03623037]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 773564670, u'default_profile': True, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/416306954257309696/HqKHwnJA_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 213, u'protected': False, u'id_str': u'773564670', u'default_profile_image': False, u'listed_count': 0, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 3844, u'description': u'', u'friends_count': 348, u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/416306954257309696/HqKHwnJA_normal.jpeg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/773564670/1360072699', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'huseyin  cetin', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 4, u'screen_name': u'huseyincetin9', u'url': None, u'created_at': u'Wed Aug 22 12:31:18 +0000 2012', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': False}",28.98476716,41.03623037,POINT (28.98476716 41.03623037)
27680,2180813,349545591883329536,Tue Jun 25 15:12:18 +0000 2013,I'm at Bunk Cafe &amp; Dukkan (Istanbul) http://t.co/d9LGCDIkQp,"{u'type': u'Point', u'coordinates': [28.98328346, 41.03492182]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 549140274, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/3676151170/e10deb230facd24bd995d70833453b36_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'http://t.co/IueNvUSyT9', u'indices': [0, 22], u'expanded_url': u'http://peluskanincevizkabugu.blogspot.com/', u'display_url': u'peluskanincevizkabugu.blogspot.com'}]}, u'description': {u'urls': []}}, u'followers_count': 220, u'protected': False, u'id_str': u'549140274', u'default_profile_image': False, u'listed_count': 4, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 9186, u'description': u'Be\u015fikta\u015f ulan! Acemi d\xfcnyal\u0131; z\u0131p z\u0131p; Don Ki\u015fot; gurme; ceviz i\xe7i; tahta kur\u015fun kalem ve saman ka\u011f\u0131t tutkunu; insan ba\u011flac\u0131; cad\u0131; ba\u015f belas\u0131; blogger; \u03c0 (pi)', u'friends_count': 248, u'profile_link_color': u'3C0880', u'profile_image_url': u'http://pbs.twimg.com/profile_images/3676151170/e10deb230facd24bd995d70833453b36_normal.jpeg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'3E0791', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/549140274/1360434354', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'Pelu\u015fka', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 1531, u'screen_name': u'pi3virgul14', u'url': u'http://t.co/IueNvUSyT9', u'created_at': u'Mon Apr 09 08:34:44 +0000 2012', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",28.98328346,41.03492182,POINT (28.98328346 41.03492182)
27693,2181394,349548103961042945,Tue Jun 25 15:22:16 +0000 2013,"I'm at http://t.co/cz9gNXCzCe Office (stanbul, Turkey) http://t.co/6ciXSBbfxh","{u'type': u'Point', u'coordinates': [28.98461368, 41.03891415]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 91672096, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/639184517119483904/eaQXQAYi_normal.jpg', u'profile_sidebar_fill_color': u'F6F6F6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 103, u'protected': False, u'id_str': u'91672096', u'default_profile_image': False, u'listed_count': 1, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 1794, u'description': u'', u'friends_count': 61, u'profile_link_color': u'038543', u'profile_image_url': u'http://pbs.twimg.com/profile_images/639184517119483904/eaQXQAYi_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme18/bg.gif', u'profile_background_color': u'ACDED6', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme18/bg.gif', u'name': u'\xf6zg\xfcr', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 49, u'screen_name': u'ozgurdmr', u'url': None, u'created_at': u'Sat Nov 21 22:57:13 +0000 2009', u'contributors_enabled': False, u'location': u'#istanbul ', u'profile_sidebar_border_color': u'EEEEEE', u'translator_type': u'none', u'following': False}",28.98461368,41.03891415,POINT (28.98461368 41.03891415)
27747,2183811,349558633442471936,Tue Jun 25 16:04:07 +0000 2013,"Turkish cooking class, yes! #istiei (@ Enstitu Restoran (Istanbul Culinary Institute)) http://t.co/sKpJmMoMlD","{u'type': u'Point', u'coordinates': [28.97519588, 41.03212805]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 72132829, u'default_profile': False, u'verified': False, u'profile_text_color': u'634047', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/971577120752316416/80jK67iB_normal.jpg', u'profile_sidebar_fill_color': u'E3E2DE', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 531, u'protected': False, u'id_str': u'72132829', u'default_profile_image': False, u'listed_count': 22, u'lang': u'en', u'utc_offset': None, u'statuses_count': 1766, u'description': u'Brand Operations at @Esteelauder. Former @Loreal. Beauty, Fashion, Technology & Visual Storytelling. Rebel.', u'friends_count': 50, u'profile_link_color': u'AD3247', u'profile_image_url': u'http://pbs.twimg.com/profile_images/971577120752316416/80jK67iB_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme3/bg.gif', u'profile_background_color': u'EDECE9', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/72132829/1401315205', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme3/bg.gif', u'name': u'Ayesha Rizvi', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 10, u'screen_name': u'arizvii', u'url': None, u'created_at': u'Sun Sep 06 21:50:15 +0000 2009', u'contributors_enabled': False, u'location': u'New York, NY', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.97519588,41.03212805,POINT (28.97519588 41.03212805)
27763,2184894,349563887265394688,Tue Jun 25 16:24:59 +0000 2013,Crazy about back streets - ISTANBUL Antique Alley- http://t.co/kxTlKkNzny #istanbul http://t.co/pUmfBo20j4,"{u'type': u'Point', u'coordinates': [28.988014, 41.03351]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 442640207, u'default_profile': False, u'verified': False, u'profile_text_color': u'3D1957', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/725911242695565312/pA7boDTK_normal.jpg', u'profile_sidebar_fill_color': u'7AC3EE', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/25dizlS2qf', u'indices': [0, 23], u'expanded_url': u'http://www.JessicaStockwell.com', u'display_url': u'JessicaStockwell.com'}]}, u'description': {u'urls': []}}, u'followers_count': 138, u'protected': False, u'id_str': u'442640207', u'default_profile_image': False, u'listed_count': 9, u'lang': u'en', u'utc_offset': None, u'statuses_count': 493, u'description': u'Author | Writer | Consultant', u'friends_count': 536, u'profile_link_color': u'DD2E44', u'profile_image_url': u'http://pbs.twimg.com/profile_images/725911242695565312/pA7boDTK_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'FC0522', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'jessica', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 12, u'screen_name': u'safetravelsafe', u'url': u'https://t.co/25dizlS2qf', u'created_at': u'Wed Dec 21 09:33:19 +0000 2011', u'contributors_enabled': False, u'location': u'ISTANBUL', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': False}",28.988014,41.03351,POINT (28.988014 41.03351)
27769,2185211,349565128527732736,Tue Jun 25 16:29:55 +0000 2013,I'm at Taksim w/ @cnytcn http://t.co/cy3yAJHPny,"{u'type': u'Point', u'coordinates': [28.98360729, 41.03644159]}","{u'country_code': u'TR', u'url': u'https://api.twitter.com/1.1/geo/id/682c5a667856ef42.json', u'country': u'Turqu\xeda', u'place_type': u'country', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[25.668509, 35.8084193], [44.817931, 35.8084193], [44.817931, 42.1047857], [25.668509, 42.1047857]]]}, u'contained_within': [], u'full_name': u'Turqu\xeda', u'attributes': {}, u'id': u'682c5a667856ef42', u'name': u'Turqu\xeda'}","{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 222055199, u'default_profile': False, u'verified': False, u'profile_text_color': u'B8B99F', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/772577734199484416/-S-V4XwL_normal.jpg', u'profile_sidebar_fill_color': u'DEE4D4', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/z5084iue9G', u'indices': [0, 23], u'expanded_url': u'http://www.murattahtaci.com', u'display_url': u'murattahtaci.com'}]}, u'description': {u'urls': [{u'url': u'https://t.co/tx9MpW5J7O', u'indices': [61, 84], u'expanded_url': u'http://Instagram.com/murattahtaci', u'display_url': u'Instagram.com/murattahtaci'}, {u'url': u'https://t.co/vwcpk5eYTu', u'indices': [85, 108], u'expanded_url': u'http://domainhizmetleri.com', u'display_url': u'domainhizmetleri.com'}]}}, u'followers_count': 1821, u'protected': False, u'id_str': u'222055199', u'default_profile_image': False, u'listed_count': 2, u'lang': u'tr', u'utc_offset': None, u'statuses_count': 7555, u'description': u'Fikir adam\u0131 / Bir midye kabu\u011fu gibi, say\u0131l\u0131p gitmek de var / https://t.co/tx9MpW5J7O https://t.co/vwcpk5eYTu', u'friends_count': 768, u'profile_link_color': u'0087CF', u'profile_image_url': u'http://pbs.twimg.com/profile_images/772577734199484416/-S-V4XwL_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme9/bg.gif', u'profile_background_color': u'0B88C2', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/222055199/1398954216', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme9/bg.gif', u'name': u'Murat Tahtac\u0131', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 311, u'screen_name': u'murattahtaci', u'url': u'https://t.co/z5084iue9G', u'created_at': u'Thu Dec 02 10:13:42 +0000 2010', u'contributors_enabled': False, u'location': u'Beyo\u011flu - Sinop', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'regular', u'following': False}",28.98360729,41.03644159,POINT (28.98360729 41.03644159)
